index,Timestamp,ADF,Brand,FV Full Plato,Plato,Fermentation ID,Elapsed,tdif,adfdif
538669,2017-05-30 08:31:00,0.06688021,Realtime Hops,13.50309,12.6,Fermentor 31201752969360,0 days 06:15:00.000000000,0 days 02:39:00.000000000,0.022217079999999993
538974,2017-05-30 13:36:00,0.111314513,Realtime Hops,13.50309,12,Fermentor 31201752969360,0 days 11:20:00.000000000,0 days 05:05:00.000000000,0.04443430300000001
539225,2017-05-30 17:47:00,0.163154483,Realtime Hops,13.50309,11.3,Fermentor 31201752969360,0 days 15:31:00.000000000,0 days 04:11:00.000000000,0.051839969999999985
540259,2017-05-31 11:01:00,0.489005834,Realtime Hops,13.50309,6.9,Fermentor 31201752969360,1 days 08:45:00.000000000,0 days 17:14:00.000000000,0.32585135099999996
540700,2017-05-31 18:22:00,0.637120068,Realtime Hops,13.50309,4.9,Fermentor 31201752969360,1 days 16:06:00.000000000,0 days 07:21:00.000000000,0.148114234
541445,2017-06-01 06:47:00,0.7333944,Realtime Hops,13.50309,3.6,Fermentor 31201752969360,2 days 04:31:00.000000000,0 days 12:25:00.000000000,0.09627433200000002
556731,2017-05-22 21:32:00,0.0,Alistair,10.81004,0,Fermentor 32201752252261,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0
557231,2017-05-23 05:52:00,0.111936688,Alistair,10.81004,9.6,Fermentor 32201752252261,0 days 08:20:00.000000000,0 days 08:20:00.000000000,0.111936688
557755,2017-05-23 14:36:00,0.25069657,Alistair,10.81004,8.1,Fermentor 32201752252261,0 days 17:04:00.000000000,0 days 08:44:00.000000000,0.138759882
557965,2017-05-23 18:06:00,0.333952546,Alistair,10.81004,7.2,Fermentor 32201752252261,0 days 20:34:00.000000000,0 days 03:30:00.000000000,0.08325597600000001
558601,2017-05-24 04:42:00,0.592970967,Alistair,10.81004,4.4,Fermentor 32201752252261,1 days 07:10:00.000000000,0 days 10:36:00.000000000,0.25901842099999994
559451,2017-05-24 18:52:00,0.7687335,Alistair,10.81004,2.5,Fermentor 32201752252261,1 days 21:20:00.000000000,0 days 14:10:00.000000000,0.175762533
572751,2017-06-03 00:32:00,0.0,Kennedy,16.49203,0,Fermentor 3220176263063,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0
573216,2017-06-03 08:17:00,0.114723831,Kennedy,16.49203,14.6,Fermentor 3220176263063,0 days 07:45:00.000000000,0 days 07:45:00.000000000,0.114723831
573881,2017-06-03 19:22:00,0.290566385,Kennedy,16.49203,11.7,Fermentor 3220176263063,0 days 18:50:00.000000000,0 days 11:05:00.000000000,0.17584255399999998
574686,2017-06-04 08:47:00,0.5573619,Kennedy,16.49203,7.3,Fermentor 3220176263063,1 days 08:15:00.000000000,0 days 13:25:00.000000000,0.266795515
591122,2017-05-26 18:42:00,0.0,Kennedy,0,0,Fermentor 33201752642061,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0
